hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
1700 FIR ST,Residential,49.122,23.638,24.561,0.0,6.879,1460.804,61.238,186.195,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,1,1,1,0,0,0
5100 ARGYLE ST,Residential,46.78,430.941,23.39,170.552,1419.979,1584.215,204.93,211.585,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 E 45TH AV,Residential,24.68,569.933,12.34,16.742,430.363,1072.149,39.451,400.897,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
6700 TISDALL ST,Residential,101.647,422.297,50.823,0.001,2153.814,427.027,244.671,251.717,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0 JACKSON AV,Residential,49.649,25.67,24.825,31.949,38.329,1296.241,121.43,125.855,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
3700 W 41ST AV,Arterial,111.301,185.497,55.65,167.133,1831.573,5213.957,26.475,165.072,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
400 W 16TH AV,Secondary Arterial,51.252,133.948,25.626,118.649,8.682,653.329,31.511,25.626,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,8.0,0.0,7.0,0.0,1.0,1.0,1.0,1,1,0,0,0,1
1700 ARBUTUS ST,Residential,49.143,73.386,24.572,174.854,204.33,2290.738,212.638,220.666,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
800-900 W 41ST AV,Arterial,307.169,655.611,126.35,153.758,1453.115,724.472,12.532,153.584,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0
1700 PINE ST,Residential,49.08,74.614,24.54,89.669,28.332,1607.661,199.285,174.176,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
500 W 19TH AV,Residential,161.904,161.051,65.188,208.152,108.09,587.94,157.518,158.86,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2900-3000 W 3RD AV,Residential,199.228,117.836,99.614,0.0,163.336,3719.705,115.715,141.177,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7300 GLADSTONE ST,Residential,51.475,469.087,25.738,86.549,2181.92,3212.925,282.128,314.385,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700-1000 E 54TH AV,Residential,218.536,528.417,92.971,509.206,365.435,2128.315,181.561,232.64,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2300 W 12TH AV,Secondary Arterial,172.539,327.056,86.269,206.966,290.209,3074.631,327.691,86.269,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400 W 63RD AV,Residential,58.393,381.354,85.088,14.659,1620.801,414.751,95.897,131.485,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
400 N GARDEN DRIVE,Residential,49.916,304.822,24.958,151.763,794.241,2965.392,101.705,86.163,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
4300 W 10TH AV,Arterial,221.239,12.676,110.62,113.405,8.887,6129.64,76.028,110.62,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4900 GRANVILLE ST,Arterial,107.773,1230.435,53.887,372.562,1225.129,1911.768,17.622,53.886,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,1,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0
400 ROBSON ST,Arterial,50.287,3.041,25.143,86.098,14.361,282.304,82.852,25.144,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,54.0,3.0,9.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
1200 E 43RD AV,Residential,50.488,706.232,25.244,0.002,671.078,2575.231,202.149,224.232,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 E 21ST AV,Residential,143.618,1025.676,71.809,98.412,1836.812,1050.978,130.227,160.855,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
300 E 12TH AV,Secondary Arterial,84.059,73.311,42.029,178.197,268.949,1323.717,26.316,42.029,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,12.0,0.0,0.0,0.0,2.0,1.0,1.0,1,1,0,1,0,0
900 KINGSWAY,Arterial,169.904,3.213,75.537,71.797,1137.964,1343.511,30.378,84.97,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0
2900 HORLEY ST,Residential,28.744,294.658,29.17,226.271,639.424,630.188,217.963,222.66,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,1
1800 W 61ST AV,Residential,52.75,689.132,26.375,106.856,1930.494,2424.508,57.046,127.62,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 PEVERIL AV,Residential,107.506,451.572,53.753,169.823,415.767,660.072,291.051,342.502,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
2100 CASSIAR ST,Residential,56.282,1350.699,28.141,459.681,2429.551,534.287,198.879,201.263,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1
4100 HUDSON ST,Residential,51.199,701.436,25.6,186.944,882.003,1388.819,85.923,357.04,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4500 PINE CRESCENT,Residential,51.185,1050.72,25.593,128.253,1021.191,2343.959,450.466,369.505,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2800 PRINCE ALBERT ST,Residential,50.318,268.226,25.159,285.452,770.582,963.652,157.468,159.703,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
100 W 42ND AV,Residential,191.477,550.894,95.739,0.003,1348.793,495.676,157.542,146.78,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000 PRINCE ALBERT ST,Residential,45.157,172.699,22.579,274.232,929.396,1121.288,176.204,161.397,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
300 N PENTICTON ST,Residential,55.729,615.507,27.865,337.996,804.723,3082.9,42.028,27.865,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
1700 CLARK DRIVE,Arterial,101.694,365.498,50.847,282.258,476.372,398.978,30.874,50.847,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0
2900 ADANAC ST,Residential,135.709,551.32,67.854,30.617,968.977,1982.176,145.356,123.147,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4700-4800 INVERNESS ST,Residential,44.178,748.547,22.089,257.707,1105.563,1892.862,223.623,228.223,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 WINDERMERE ST,Residential,55.064,1046.087,27.532,710.032,2164.415,583.722,198.166,200.907,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5100 BALACLAVA ST,Residential,52.837,449.608,26.418,166.071,1124.964,4406.049,397.937,553.705,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
400 W 62ND AV,Residential,61.883,473.829,30.941,58.664,1691.665,508.219,58.028,203.238,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1
1100 W CORDOVA ST,Residential,235.444,62.208,70.52,154.379,10.336,306.714,116.043,70.521,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
800 CHARLESON,Residential,172.394,54.702,30.337,55.861,221.713,505.235,146.028,116.22,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
4400 ONTARIO ST,Residential,168.789,282.044,84.395,0.001,257.766,855.25,273.388,287.123,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3200 W 20TH AV,Residential,50.333,367.09,25.166,0.002,1025.402,4617.35,338.758,352.672,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 W 10TH AV,Residential,174.588,102.457,87.294,0.001,94.906,949.903,97.772,87.294,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5500 CARTIER ST,Residential,48.695,1141.169,24.347,237.598,1130.727,1561.054,180.855,176.686,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700-1800 MCSPADDEN AV,Residential,39.926,54.019,19.963,294.314,6.853,394.729,33.348,76.244,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,3.0,0.0,14.0,0.0,1.0,1.0,0.0,0,1,0,0,0,1
2200 ADANAC ST,Residential,140.73,410.726,70.365,0.003,382.794,1762.608,159.58,165.082,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
8200 LAUREL ST,Residential,40.188,667.309,20.094,92.087,2340.133,677.074,293.461,307.773,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3500 WELLINGTON AV,Residential,40.317,305.065,20.159,343.052,789.678,329.043,246.286,236.713,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4400-4500 WELWYN ST,Residential,4.994,307.112,2.497,258.75,1756.909,1135.987,316.363,337.493,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1400 W 14TH AV,Residential,51.86,25.666,25.93,413.943,7.712,1770.499,37.337,25.93,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,15.0,4.0,8.0,0.0,1.0,1.0,1.0,0,1,0,1,0,0
1400 E 31ST AV,Residential,53.344,611.83,26.672,124.798,1422.479,1523.6,134.169,189.148,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
5500 QUEBEC ST,Residential,49.86,254.611,24.93,140.736,964.865,914.313,147.165,232.553,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7600 EAST BOULEVARD,Residential,47.09,700.337,11.946,1.71,1856.35,2416.675,49.43,69.683,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6000 ONTARIO ST,Residential,50.352,425.088,25.176,19.077,1064.394,849.525,323.697,313.274,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4200 HIGHBURY ST,Residential,52.869,210.402,26.435,211.162,1681.568,5298.645,209.97,212.89,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6700-6800 SHERBROOKE ST,Residential,84.813,725.632,88.45,101.345,656.743,2567.249,294.294,315.126,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3400 CAMBIE ST,Arterial,100.61,8.529,50.305,188.057,9.407,592.272,26.379,50.305,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,1,0,0,0,13.0,1.0,16.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
1100 E 5TH AV,Residential,141.729,200.163,70.864,268.545,88.321,104.695,37.227,117.021,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0
3100 RENFREW ST,Secondary Arterial,100.594,291.429,50.297,359.577,1855.467,344.265,15.83,50.26,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0
6800-6900 CHURCHILL ST,Residential,263.965,808.643,131.982,458.746,1415.746,1898.727,141.734,415.389,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3700 W 15TH AV,Residential,49.63,156.658,24.815,126.01,496.744,4998.015,95.306,181.509,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2800 TURNER ST,Residential,52.29,240.921,26.145,34.555,635.642,2246.689,183.659,164.972,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
800 E 19TH AV,Residential,37.879,168.133,18.94,263.026,945.768,1477.321,181.824,192.885,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700 TERMINAL AV,Arterial,154.609,776.877,77.305,351.147,30.38,892.182,96.445,77.305,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1300 E 24TH AV,Residential,47.531,62.821,23.766,233.865,1291.474,1501.253,41.582,58.375,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,1,0,1,0,0
1700 E 49TH AV,Secondary Arterial,134.001,370.517,67.001,229.933,1425.375,2785.325,32.235,67.001,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0
3600 WELLINGTON AV,Residential,29.813,504.41,14.907,281.033,840.075,590.822,87.954,54.467,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
500 E 11TH AV,Residential,38.391,210.871,19.196,112.976,461.098,1067.837,155.033,157.635,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6300-6400 ARGYLE ST,Residential,47.269,437.027,23.634,189.522,1360.575,2789.682,46.965,23.634,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2600 W KING EDWARD AV,Arterial,226.405,381.968,71.167,45.01,1281.439,3493.293,44.854,334.147,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2200 KAMLOOPS ST,Residential,50.224,253.447,25.112,375.092,1058.144,895.947,152.695,157.321,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
200 E WOODSTOCK AV,Residential,48.608,73.56,24.304,292.786,786.69,1080.63,22.775,63.094,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,1
800 PACIFIC ST,Arterial,49.718,86.844,24.859,0.0,56.635,656.302,50.087,22.26,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0
4600 SIMPSON AV,Residential,223.368,1170.701,66.643,113.202,1162.798,6651.515,582.603,597.8,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000 E 20TH AV,Residential,86.957,81.132,43.479,50.233,1242.549,1439.486,130.495,102.019,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
2300-2400 SCARBORO AV,Residential,49.586,1001.364,24.793,329.229,2550.641,3458.922,95.728,117.002,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3800 CAMBIE ST,Arterial,123.113,61.849,61.556,188.118,75.907,169.485,38.47,61.556,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,1,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0
7700 HEATHER ST,Residential,42.544,789.01,21.272,8.171,2249.853,816.78,433.82,422.743,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
6900 RADISSON ST,Residential,45.146,1325.627,22.573,987.668,1459.705,2074.062,42.915,191.006,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0
3700 CARNARVON ST,Residential,50.281,443.404,25.14,146.668,1196.424,4212.785,353.204,342.19,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4800 NANAIMO ST,Secondary Arterial,48.194,151.686,24.097,324.195,1659.396,896.412,74.27,72.298,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
1200 PACIFIC BOULEVARD,Arterial,103.09,5.017,51.545,9.523,13.646,56.897,24.981,51.545,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,0.0,8.0,16.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
2000 SW MARINE DRIVE,Arterial,172.557,884.18,86.278,0.0,2193.662,2614.331,296.512,498.8,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1100 SE MARINE DRIVE,Arterial,84.623,1622.58,42.311,153.179,819.601,2512.438,62.064,101.008,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
1200 GARDEN DRIVE,Residential,50.318,116.589,25.159,100.394,805.488,1414.23,88.336,116.369,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
3000 E 25TH AV,Residential,43.585,543.567,21.792,315.275,1438.729,625.589,165.878,243.735,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
9200 HUDSON ST,Residential,50.695,816.494,25.348,8.587,3220.527,1656.485,227.611,272.886,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
2500 NORQUAY ST,Residential,46.689,320.734,23.345,208.078,1485.446,564.637,160.864,163.513,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
4900-5200 ONTARIO ST,Residential,362.08,319.099,105.515,75.524,632.578,1034.562,102.582,105.515,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
2900 KASLO ST,Residential,55.244,83.192,27.622,111.49,1611.699,164.018,160.679,27.622,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0,1,0
3500 CHARLES ST,Residential,118.51,850.963,59.255,474.328,2187.845,1452.44,273.895,266.539,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
2900 E 41ST AV,Arterial,59.579,343.463,29.789,284.588,588.505,1129.2,38.317,132.717,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
500 FELLOWES ST,Residential,59.178,981.542,29.589,47.81,2251.836,3276.47,251.607,777.996,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 E 29TH AV,Residential,123.046,109.36,61.523,98.867,1753.705,580.349,124.927,149.678,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2300-2400 SCARBORO AV,Residential,96.69,1039.858,48.345,269.818,2623.43,3417.6,43.667,43.875,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
500 W 14TH AV,Residential,104.343,136.645,52.172,0.0,64.588,473.037,132.422,139.888,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3300 W 3RD AV,Residential,111.898,98.346,55.949,0.0,536.261,4150.946,95.059,114.092,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1400 VICTORIA DRIVE,Collector,46.957,90.568,23.478,291.026,235.062,1016.376,276.395,70.42,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,1,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
1500 E 33RD AV,Secondary Arterial,28.012,619.641,14.006,0.0,1328.739,1587.854,147.824,14.006,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0
1000 WINDERMERE ST,Residential,47.103,756.334,23.551,207.417,1455.659,1668.063,192.192,572.32,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,1,0
