hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
6200-6400 BRUCE ST,Residential,47.326,304.194,23.663,71.13,1484.287,2528.501,244.972,257.017,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4200 PRINCE ALBERT ST,Residential,50.108,174.535,25.054,282.872,938.941,2021.64,191.179,175.703,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1500 VENABLES ST,Secondary Arterial,42.984,33.574,21.492,94.429,254.078,1287.804,241.861,98.614,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0
1000 SALSBURY DRIVE,Residential,50.417,139.932,25.208,225.789,99.868,1362.404,139.669,159.798,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
1100 NANTON AV,Residential,51.127,734.447,25.563,12.609,568.327,1131.246,185.979,191.94,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3800 NOOTKA ST,Residential,51.637,687.485,25.819,98.122,1734.76,751.933,45.054,25.819,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,1,0
7800 WINDSOR ST,Residential,101.777,1357.104,50.888,344.463,667.656,2324.998,282.858,277.531,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
600-700 TERMINAL AV,Arterial,100.998,717.904,50.499,230.185,19.194,792.607,223.477,50.499,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1000 LAMEY'S MILL ROAD,Residential,61.027,319.74,30.514,0.003,190.789,965.31,18.251,206.384,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0,0,1,0,0
700 GLEN DRIVE,Residential,50.329,134.81,25.164,107.568,379.129,1371.88,146.556,159.53,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1
2000 DUNDAS ST,Arterial,85.975,179.36,42.987,49.876,405.115,2442.641,71.789,42.987,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2300 BURRARD ST,Arterial,46.647,55.466,23.323,0.0,10.597,2007.203,164.378,23.323,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,9.0,0.0,10.0,0.0,0.0,1.0,1.0,0,1,0,1,0,0
5900-6000 ARGYLE ST,Residential,6.093,459.579,3.046,156.747,1355.356,2433.518,395.764,415.958,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
800 HAWKS AV,Residential,50.057,291.885,25.029,27.073,431.935,1065.353,76.875,75.584,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
1500-1600 E 14TH AV,Residential,242.972,143.172,121.486,0.003,252.564,484.031,118.122,121.486,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
700 COMMERCIAL DRIVE,Secondary Arterial,49.81,186.6,13.819,87.238,221.247,1528.598,40.364,90.931,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,1,0,0
5600 COLUMBIA ST,Residential,54.889,455.833,27.445,167.962,1408.813,387.264,39.025,27.445,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0
1000 GEORGE ST,Residential,101.04,180.431,50.52,220.22,681.657,1072.982,152.541,220.022,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2400-2600 W 21ST AV,Residential,49.686,381.988,24.843,180.303,1101.007,3639.757,217.131,455.918,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1600 BALSAM ST,Residential,49.045,263.199,24.523,82.208,281.878,2780.049,166.7,171.733,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3300 MACDONALD ST,Secondary Arterial,40.356,137.603,21.193,261.26,769.952,3895.448,32.682,84.48,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,1,0,0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0
2500 E 49TH AV,Secondary Arterial,106.065,750.865,53.032,377.962,1734.184,2268.852,23.693,53.032,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
2700 E 28TH AV,Residential,111.279,235.742,55.639,91.363,1383.884,192.728,130.951,149.377,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
1100 RICHARDS ST,Arterial,164.899,23.163,82.449,41.142,7.427,253.804,85.057,82.449,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2300 E BROADWAY,Arterial,53.487,122.704,26.744,318.576,829.861,780.118,16.497,87.035,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1,1,0,0,1,0
1000 E KING EDWARD AV,Arterial,45.284,472.458,22.642,57.81,1239.316,1812.018,58.545,22.642,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1
3800 W 38TH AV,Residential,201.082,371.69,100.541,136.743,2003.024,5375.324,309.453,329.592,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000 TRAFALGAR ST,Residential,29.949,165.212,14.974,0.002,487.689,3552.318,164.429,221.916,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
3300 TRINITY ST,Residential,79.067,945.688,39.533,75.576,1920.421,3218.903,604.006,666.979,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
3200 W 36TH AV,Residential,49.736,593.032,24.868,149.384,1278.36,4586.57,497.655,528.566,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2200-2300 BURQUITLAM DRIVE,Residential,297.334,1356.872,79.28,162.002,2613.91,3723.552,279.658,300.105,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2600-2700 LAUREL ST,Residential,206.889,215.654,91.377,107.113,9.649,786.235,105.406,132.808,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7800 INVERNESS ST,Residential,52.029,1325.648,26.015,0.002,1056.347,2738.824,196.633,220.684,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 ALMA ST,Arterial,46.585,120.217,23.292,141.793,396.661,4717.251,64.06,23.292,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
2300 W 14TH AV,Residential,172.363,456.633,86.182,413.952,477.921,3183.466,207.788,224.286,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
800-900 CANADA PLACE,Arterial,201.622,126.917,76.316,512.49,9.229,232.508,202.174,122.401,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,33.0,0.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4500-4600 GRANVILLE ST,Arterial,180.973,1267.645,90.486,330.879,1245.539,1816.817,39.856,287.14,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
3400 KNIGHT ST,Arterial,50.293,311.559,25.147,221.392,804.457,1029.69,14.285,25.147,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,1
5300-5400 ARGYLE ST,Residential,45.38,435.211,22.69,54.349,1376.277,1722.862,389.799,396.638,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1300 W 48TH AV,Residential,172.534,1071.437,86.267,276.633,1344.701,1458.159,110.625,277.464,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 W 16TH AV,Secondary Arterial,20.525,1.429,10.263,40.366,433.234,2850.573,31.926,10.263,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,7.0,1.0,0.0,0.0,2.0,2.0,1.0,0,1,0,0,1,1
1700 MACDONALD ST,Secondary Arterial,99.215,80.939,49.607,78.934,255.589,3398.513,19.939,49.64,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,1
700 W 37TH AV,Residential,58.375,603.554,29.187,8.415,1031.137,655.56,382.722,387.008,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
700-1000 E 54TH AV,Residential,48.913,497.828,24.457,469.12,332.863,1982.847,70.665,152.567,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,1
6000 YEW ST,Residential,58.3,274.846,29.15,93.391,231.084,3108.543,226.178,229.636,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
2900 SKEENA ST,Residential,51.581,1272.188,25.79,406.309,2628.802,445.684,338.731,25.79,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,1,1
5200-5300 MCHARDY ST,Residential,48.529,155.856,24.265,518.336,98.67,581.431,50.315,77.824,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1
4900-5000 KILLARNEY ST,Residential,192.4,372.927,96.2,332.57,629.889,588.035,252.885,271.896,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
2500 OXFORD ST,Residential,191.037,471.87,95.519,301.733,482.52,2761.67,234.51,138.726,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2400 WINDERMERE ST,Residential,50.261,849.235,25.131,580.437,2367.646,343.744,90.944,219.36,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2400 VINE ST,Residential,53.156,25.339,26.578,114.025,31.435,2840.284,50.174,26.578,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,1,1,0,1,0,0
2800 PANDORA ST,Residential,136.386,241.958,68.193,72.711,669.803,2643.005,210.44,215.195,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5900-6000 DUMFRIES ST,Residential,181.096,648.712,90.548,0.001,1155.773,2457.138,200.577,314.807,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 TEMPLETON DRIVE,Residential,43.113,576.036,21.557,140.68,670.944,733.587,257.358,316.499,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2400-2500 E 46TH AV,Residential,189.969,715.579,94.984,66.207,1528.939,1897.865,104.084,94.984,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3100 COURTENAY ST,Residential,50.235,599.325,25.118,113.508,591.493,5948.874,104.719,276.624,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5700 ELM ST,Residential,54.145,132.775,27.073,336.247,144.012,3506.587,82.794,81.173,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
8400 BEATRICE ST,Residential,57.222,1396.211,28.611,101.664,1920.298,3591.863,197.571,203.545,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7300 ANGUS DRIVE,Residential,49.393,876.754,24.696,0.001,1597.549,2458.246,158.935,239.906,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
8700-8800 ONTARIO ST,Residential,150.72,797.883,75.36,188.803,1085.332,845.165,670.565,670.057,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2200 NEWPORT AV,Residential,57.966,754.935,28.983,299.828,2421.102,3279.181,262.63,311.339,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
8200 LAUREL ST,Residential,40.114,660.34,20.057,72.39,2340.419,668.132,293.247,289.297,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
1400 W 15TH AV,Residential,127.456,115.753,63.728,428.332,75.74,1715.773,74.736,63.728,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
6000 BOUNDARY ROAD,Arterial,126.055,413.996,63.027,64.335,780.246,1237.0,410.749,63.027,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
700 BOUNDARY ROAD,Arterial,45.517,389.54,22.759,79.986,2288.167,1992.381,34.12,22.759,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,1,0
2700 PARKER ST,Residential,183.513,592.774,91.756,94.879,736.23,1891.13,283.202,299.025,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1700 BLENHEIM ST,Residential,51.882,109.892,25.941,88.588,571.303,4071.691,267.408,274.341,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6500-6600 LANCASTER ST,Residential,57.319,1237.417,28.66,112.372,1109.524,1735.413,83.705,116.893,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 E 55TH AV,Residential,46.281,1112.608,23.141,136.101,1016.069,1113.071,181.682,262.152,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1800 LILLOOET ST,Residential,50.831,1136.2,25.415,1018.487,1845.586,901.276,373.439,187.097,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2600 BALACLAVA ST,Residential,50.328,178.253,25.164,0.001,131.874,4014.084,170.076,175.278,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5300 ALBERTA ST,Residential,45.963,457.071,22.981,50.112,1228.263,424.414,197.388,206.195,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6200 DOMAN ST,Residential,82.476,703.751,41.238,217.517,624.672,1277.14,212.613,291.578,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
5700 CYPRESS ST,Residential,54.333,253.285,33.293,132.68,238.424,2419.147,36.772,117.545,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
2100 E 3RD AV,Residential,140.647,610.785,70.321,74.689,603.606,762.399,309.053,213.117,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
700 E 7TH AV,Residential,102.577,221.367,51.288,101.656,217.954,666.612,193.992,212.474,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3200 E 18TH AV,Residential,143.548,894.82,71.774,127.46,2115.77,778.088,121.366,398.769,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6500-6600 BERKELEY ST,Residential,156.841,591.271,110.127,444.85,1938.017,2439.48,157.477,181.342,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2400 COLUMBIA ST,Residential,43.88,57.733,21.94,192.199,13.851,400.123,57.577,59.925,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0
4600 CROWN ST,Residential,52.873,611.693,26.437,143.126,2099.125,5720.139,613.933,614.368,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 COMMERCIAL DRIVE,Residential,56.311,46.871,28.155,136.206,741.549,2131.315,42.572,28.155,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0
8100 KNIGHT ST ON-RAMP,Arterial,267.716,1392.304,22.928,97.9,1226.693,2916.924,75.966,116.085,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
4100 LILLOOET ST,Residential,46.478,516.715,23.239,310.593,1367.544,600.712,177.035,215.119,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400 W 37TH AV,Residential,4.718,1088.148,56.934,58.749,1081.5,1724.846,75.391,56.934,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
3100 W 7TH AV,Residential,28.35,154.587,14.175,48.742,151.982,3915.326,184.454,191.153,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2700 VICTORIA DRIVE,Secondary Arterial,50.408,140.056,25.204,188.815,213.017,291.768,221.75,75.412,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
1300-1400 MINTO CRESCENT,Residential,258.219,1230.135,6.513,426.183,1004.697,1589.59,311.697,336.928,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 TRAFALGAR ST,Residential,65.053,283.642,32.527,0.001,233.289,3433.356,249.737,32.527,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
8000 KNIGHT ST BUS-LOOP,Arterial,201.973,1275.373,38.561,57.368,1254.712,2947.53,54.728,112.719,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
3500 VINE ST,Residential,50.802,463.44,25.401,317.262,801.764,3168.746,290.151,366.936,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
100 ROBSON ST,Arterial,49.722,10.065,24.861,198.518,7.116,405.136,30.281,24.861,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,39.0,2.0,20.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0
200 CARRALL ST,Arterial,55.142,27.869,27.571,12.257,35.326,529.414,56.52,27.571,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,48.0,3.0,1.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0
1500 YEW ST,Residential,49.101,7.955,24.55,58.949,6.592,2424.428,72.679,73.645,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,8.0,7.0,10.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0
3500 OAK ST,Arterial,50.196,177.4,25.098,506.106,685.483,1041.208,12.973,25.098,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,1,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,1,0,0
1100 E KING EDWARD AV,Arterial,32.975,389.405,16.487,170.694,1379.179,1736.406,17.625,119.57,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,1
2600 E 47TH AV,Residential,215.383,908.533,107.691,100.523,1413.805,1928.314,113.788,140.822,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
8000 INVERNESS ST,Residential,48.067,1460.771,24.033,0.0,1022.987,2715.885,60.821,24.033,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,1,0,1,0
3100 CAROLINA ST,Residential,19.999,14.194,9.999,340.042,652.068,1325.036,41.567,103.182,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,7.0,2.0,0.0,0.0,1.0,2.0,0.0,0,1,0,0,1,0
8000-8200 OSLER ST,Residential,47.031,545.181,23.515,34.388,2742.67,1066.122,103.648,103.248,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1
6300-6400 CHURCHILL ST,Residential,144.845,684.279,72.423,281.247,991.978,1854.43,131.023,184.476,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1300-1400 E 12TH AV,Secondary Arterial,231.389,323.699,115.694,167.064,420.194,556.889,124.143,115.694,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
4300-4400 ANGUS DRIVE,Residential,229.363,1208.592,107.768,4.758,1178.949,2240.565,334.12,341.273,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
